objid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
img66_isl3530,-2.3422878,-2.7760172,-0.5019941,-3.6361723,-4.960094,-1.5641924,-1.0816722,3.0978518,-3.761334,-1.5648404,0.5874921,0.8289577,1.2548025,1.6408254,1.0862639,-1.2685708,-0.047697246,0.15679619,-0.5109237,-0.5359843,0.047639094,0.46887127,0.085222706,0.23815177,0.03812313,-0.51815355,0.83783704,-0.25661767,-0.16449207,0.71366924,-0.6383532,-0.4192302,-0.61422205,-0.26674503,1.1386294,-0.85475993,0.14565435,-0.42476195,0.027448297,0.093395896,-0.3357249,0.75911677,0.3041228,0.41032106,0.052766204,1.1314695,-0.34644544,0.30801478,0.57846105,0.004319072,0.4577856,-0.849399,-1.0170252,-0.40167066,-0.013714328,-0.041586146
img66_isl3717,1.0973545,3.517644,-1.3172437,-5.71268,2.0916893,1.9059081,-1.9058444,-1.1911416,-1.0255611,2.3691452,-3.210382,0.98274815,0.88249904,-0.28468192,0.91688865,-0.34589654,-1.166629,-0.7894745,-1.3455501,-0.10799581,-0.36668837,0.059247244,-0.06803097,-0.37709424,0.61736465,0.58105755,0.23830506,0.92233485,-0.9344103,0.08627719,0.7432742,-0.6491049,-0.10660684,-0.22682315,0.08856201,0.88876784,1.0214789,-0.2825268,0.44006777,0.46408832,0.54837203,-0.32999262,-0.24747238,-0.47266942,0.57055444,-0.25977117,-0.46794254,0.19135422,0.82687813,0.66231376,-0.06293519,-0.18723418,-0.32209545,0.27912232,0.16874352,-0.337812
img66_isl3734,8.538613,-4.442566,-3.6016498,2.2182276,2.7834637,-4.178896,2.2652342,-1.3323982,-0.14443737,0.5760756,2.0030403,-0.6651911,0.7486155,0.29145902,0.91417074,0.50217783,-0.27285612,0.016886137,-0.16455375,-0.97017395,0.5189761,-0.15756214,0.39444962,-0.49910292,0.17142749,0.40209854,0.22042295,-0.72766155,0.07917363,0.75437397,0.35544643,0.35349286,-0.010153234,0.13655643,0.19845845,0.2847499,-0.094241925,-0.072696015,0.00047653913,0.026241958,-0.020820051,0.12914106,-0.1364789,0.6258073,0.22428179,-0.46926063,-0.07232854,-0.20625117,0.12242992,-0.1836721,0.004122819,-0.0034353137,-0.12750195,-0.47244394,-0.08170606,-0.10545169
img66_isl3740,-0.7844435,-3.0391393,-2.1659155,-2.9948971,0.88051385,-0.30926365,1.595587,0.5743033,3.1682477,-1.2846215,-1.7886001,-1.1276563,1.9447851,-0.12759086,-1.1071984,-0.7558595,-0.21360493,0.19858134,1.2089998,-1.3520131,-0.7690931,0.9679301,0.8675856,0.60666335,-0.10406536,-0.3731025,0.31872436,0.49343795,0.0010080934,-0.60463697,0.41090432,0.34342617,-0.58333546,0.047054313,0.4654862,-0.017486464,-0.038490444,-0.5615561,-0.09120856,-0.24574605,-0.55085754,-0.4731493,-0.32959536,0.16688599,0.008633465,0.026303425,-0.15364552,-0.41776502,0.16869038,0.2614568,-0.5459334,-0.2173092,-0.33506885,-0.3487729,0.3217601,0.13537799
img66_isl4283,11.670176,0.893818,-0.39523858,1.033963,-0.3902673,-2.6762981,-4.2277393,-0.12714267,-0.16514492,-0.6924565,-0.38781914,2.4444346,-0.6600407,-0.28175193,-0.48673958,0.53151995,1.9441171,-0.8223309,1.2274214,0.4937513,0.028635383,-0.3820134,-1.2289798,0.3531722,0.73428047,0.5303997,-0.30053723,0.21526735,1.1230918,-0.83320934,0.13908234,-0.6134758,0.44201785,-0.67068493,-0.3575785,0.13785876,0.32170552,-0.45963997,-0.07270889,0.004407335,-0.15125996,-0.27326173,-0.07181441,-0.12372406,-0.44141278,-0.08961955,-0.00035339594,0.015991718,-0.7176335,0.14122549,-0.060725946,-0.39656058,-0.55977935,-0.13007514,0.34384832,-0.24108657
img66_isl4326,4.5273614,4.557931,-0.3006787,-1.9157138,-5.215325,0.79943836,-6.26112,-0.15343916,0.5763321,-0.17856407,0.75738317,0.8898853,1.4695666,-1.5299928,-0.164945,0.1392077,3.3388681,-1.0373031,-0.1199182,0.14862072,-0.088770874,-1.3749446,-1.6014128,0.029295504,1.2755079,-1.0291543,0.104528695,-1.2968591,-0.5571339,0.6894399,1.0995647,0.4526388,0.57246095,-0.08166141,0.14151451,0.69234514,-0.3150621,-1.1562344,-0.9549916,-0.023037352,-1.0455856,0.24511409,-0.8532789,0.494826,0.10167584,0.10887583,-0.82524896,0.22430643,-0.2606755,-0.6764262,-0.19544668,0.045393914,-0.74851,-0.31335568,-0.5841172,0.23534499
img66_isl4368,-2.4846137,3.8333054,-7.058261,1.0518053,-2.9852338,-0.08158696,-5.5298624,1.0074959,-2.8446622,1.3942842,0.47574195,-5.120041,-1.3784089,-0.5008875,-0.46150005,-1.2136445,0.24947885,-2.3862417,-0.8616719,-1.3320186,1.6176577,1.2877195,0.7329679,0.5825494,-1.5150318,0.49227846,0.6376443,1.36225,-1.2311985,-1.282728,0.41176823,0.24417078,-1.546943,0.5580296,-1.2588251,-0.13420618,-0.45172918,-0.2416065,-0.41621268,0.48963663,1.342685,-0.4341766,-0.34042186,-0.23594266,-0.37101722,-0.54332584,0.16375932,0.4698492,-0.04414492,0.016918495,0.7286602,0.04976946,0.1619243,-1.015954,0.5663166,0.195044
img66_isl4370,-3.8459544,6.6603565,4.8964787,-5.4990187,-1.4994234,-5.4490895,4.2650337,-1.8180447,-2.6848507,3.200579,-0.79675555,-0.42683193,-3.3869946,-2.6850202,-1.8772843,0.6710216,-0.7255515,0.37285826,-0.033373334,-0.19101182,-1.3944341,0.81090724,-0.580402,1.2526233,-0.5302817,1.4049947,0.19450846,-0.01765604,-0.17373437,-0.19156492,-0.062821,0.515113,1.0879211,0.22328226,0.6998047,0.22563413,-1.2423153,-0.30232462,-0.3285523,-0.07981365,0.28585577,0.23823416,1.2026473,0.3703187,-0.04425156,0.05922036,-0.812713,0.08464782,0.18806592,-0.19670793,-0.042385247,-0.9116832,0.12929806,0.5312022,-0.58140135,-0.45413756
img66_isl4451,-6.9843497,7.1979036,-2.537559,3.899937,1.6834829,1.6830342,-1.335973,2.5136065,-0.63504934,-1.9861512,-0.03300871,-5.023824,-0.16868585,0.49738222,0.4089591,1.4318384,1.9003813,-1.562148,-1.3337593,-1.3369963,0.31368887,1.0166936,1.4365478,-0.5099715,0.8360671,1.1764761,-1.1367226,0.6688563,0.92012936,-0.14756685,0.98021245,0.109983474,-0.73613167,0.3545594,-0.8895973,-0.029011551,0.4292555,-0.22212306,-0.048153043,0.46227208,-0.46555105,-0.75356746,1.0146043,-0.037528593,0.13325715,0.5280335,0.38832045,-0.26215428,-0.50133914,-0.950674,0.40407348,-0.5256908,-0.03950122,0.68003005,-0.46488667,-0.21476357
img66_isl4771,14.773255,-2.4874,-1.5232855,4.5274334,3.914808,-4.7019305,1.8177812,-1.1678605,-0.8108941,1.0283394,1.9120075,-0.21075422,0.4644383,1.6928536,0.084194675,0.861065,-0.2489003,0.21340144,-0.8600744,-1.3966725,0.47838655,0.17573482,-0.115452245,0.10856569,0.5485885,0.3975144,0.40606108,-0.69300586,-0.42590353,0.1857709,0.26023057,-0.050712347,-0.40003133,0.45963138,0.569644,0.5643449,-0.066355504,-0.23653,-0.074297756,-0.24288598,-0.17893991,-0.0022600591,0.15465781,0.19187647,-0.28781745,-0.5300659,-0.33797753,-0.32087934,-0.098059446,-0.01118733,0.24667418,-0.13687775,-0.10362318,-0.36072326,-0.18066508,-0.012686282
img66_isl4802,-3.9170175,-6.3841023,-0.42986986,-0.08366299,-0.18440455,2.0882175,1.5013626,0.8717358,1.2511233,1.3418605,-0.37229633,-0.26601964,-0.12179595,-0.13210547,-1.2669816,0.72496355,0.782981,0.6557188,0.055404976,0.3226021,0.16085765,-0.16696447,-0.9244123,0.23598328,-0.28650945,-0.14400285,-0.10715252,-0.036121663,0.0699845,-0.62682587,0.28154716,-0.62597626,-0.35220566,-0.25648683,-0.053426176,0.492138,0.20088628,0.047370248,-0.51113325,-0.18478692,0.35459703,-0.18446606,-0.018664569,0.41360188,-0.5162679,-0.31087035,0.1649684,-0.023965925,-0.008437774,-0.23573586,-0.45383048,0.3602524,0.3187797,0.065295756,0.22214079,-0.27029717
img66_isl4833,-6.064263,-7.9565835,4.714056,3.8729656,-1.4471408,2.4822516,-0.71251297,-3.2619057,-1.5878621,2.2191434,0.029155701,1.6672171,0.09910333,0.98866326,-0.03285168,-0.25212258,0.72429544,-0.78938675,0.07457323,0.047549665,0.121210985,-0.44659668,1.424133,0.34007937,-0.5899784,0.7232202,-0.024831295,-0.35423222,-0.6598052,-0.29983366,-0.14303616,-0.22243208,0.42609745,-0.43369174,0.08665022,0.07064828,-0.3342287,0.15943453,0.26386398,-0.20064104,-0.111492634,-0.2061279,0.015893735,-0.03943682,0.19943899,0.4393297,-0.23556706,-0.26693642,-0.009398743,-0.5773632,-0.19376801,0.27231005,-0.22089097,-0.33147457,-0.14101295,0.27666193
img66_isl4928,-6.7573724,3.4237146,-4.430966,6.331356,-0.88996124,2.787851,-1.334461,3.1985,-1.8746102,-0.14861417,-0.57385504,-3.6384368,-1.6116974,0.17874537,1.2461797,2.1988614,0.05553341,-0.694398,-0.7329658,-0.6964877,-0.40673396,1.6224658,0.5145688,1.1952692,-0.44829136,0.88906896,-0.43259788,-0.041332003,0.5019956,-0.36526245,0.94141245,-0.88185406,-0.38158733,-0.27729192,-0.59292364,-0.30146134,0.5331428,-0.06935429,-0.88702387,0.6944872,0.08617705,-0.15587537,-0.21410105,0.39151403,0.45864147,-0.48630035,-0.1740627,0.16838785,-0.4838426,-0.16391656,-0.11660412,0.82985497,-0.5217289,0.2553997,-0.0063023865,0.27291715
img66_isl4986,-4.080012,-7.8290677,0.7515744,1.1495657,-1.8063915,2.7281134,2.2335703,-1.0995052,-0.55889755,1.726429,0.40654257,0.69012403,0.0666793,0.13669248,-0.75934744,0.11626293,1.8074546,-1.0669086,-1.0604345,0.43589693,-0.45853332,-0.5642371,0.1360362,0.08446774,0.4340459,0.11640835,0.32819468,-0.049356822,-0.2632851,-0.52734196,-0.47763494,-0.26933044,0.48196262,0.38149506,0.12217961,0.42425895,-0.0410422,0.12637329,-0.04129657,0.12304647,0.38683915,0.07808378,0.16352612,-0.07571523,-0.025793433,-0.20343128,0.70575905,-0.5397613,-0.09457445,-0.07719278,0.23273364,-0.088613704,-0.12120071,-0.0688311,0.116606355,-0.03732182
img66_isl5100,-4.260363,3.9498687,5.318284,-5.054121,2.3154614,-2.7405465,1.5252199,-1.7878988,4.6005917,-4.7248573,1.6454921,-1.9149023,-1.8998468,2.7146022,-1.4067351,0.613753,0.5631485,-3.3137112,-1.8911978,1.2973907,-1.6987765,0.7830366,-0.3601424,0.20495883,0.30608207,1.7606423,-0.6476311,-1.3631673,-1.5135912,0.84677774,-0.27951068,0.65618324,0.49863476,-0.45581514,-0.91867244,-1.7185843,-0.41889912,0.55800474,0.22945088,-1.2311499,0.8698268,0.13702387,-0.93087447,0.47179794,0.23354405,0.015801758,0.29247272,0.1189823,-0.68494236,0.46472028,0.1300712,0.4950219,-0.65243065,0.339974,0.7386699,0.043807656
img66_isl5105,-5.3272324,-7.588455,3.028757,2.9975235,-2.3829677,2.0134063,-0.11006868,-1.8276627,-0.62784356,1.8641899,-0.45475432,1.5225483,-0.15114027,1.1306599,0.00086179376,-0.24492016,0.73667336,-0.48939264,-0.7951189,-0.09325439,0.22033837,-0.1826267,0.7124695,0.73308194,-0.3627619,0.74900365,-0.6108423,-0.17230208,-0.32149914,-0.032577932,-0.6284652,-0.18501256,0.23418385,-0.7182168,-0.07067621,0.2503658,0.1744298,0.19641635,0.2586214,-0.4925592,-0.21202795,-0.140545,0.15040827,0.27964243,0.28215498,0.26035127,0.06358886,-0.2979095,0.038618162,-0.39403158,0.10032676,0.34381422,0.13311669,-0.5396252,-0.21482061,0.1041958
img66_isl5232,-3.2885344,-6.202946,-2.4425087,1.7659843,-1.5543962,1.6521206,3.1367533,0.5315641,1.3288282,0.4703868,-0.04255795,0.4677099,-0.096654475,-0.631397,-0.5575711,0.3011726,0.15746638,-0.010759272,-1.2401458,0.43453497,-1.375933,-0.5583698,-0.6004606,-0.025665104,0.11022997,-0.033397973,-0.1796087,0.22850399,0.0999505,-0.53478247,0.34628287,0.62185645,0.31157666,0.48497817,-0.14446607,0.2594725,0.2838312,-0.57107645,-0.047952145,-0.33494607,-0.27423126,0.33154887,-0.33167186,-0.38707036,-0.6908627,-0.26294068,0.5854223,-0.07869256,0.4323622,0.24163759,-0.12299447,-0.07423274,0.24303645,0.20028046,0.059704185,0.3341388
img66_isl5254,-3.1456604,-5.9590583,-2.048161,0.9116142,-2.7658017,0.730579,0.1762178,1.6529588,1.278222,1.707628,0.15704542,0.75396025,-1.096834,0.43497288,0.14517818,-0.063430704,0.008751124,0.14541984,-0.8189226,1.3037987,-0.3649394,0.2052399,-0.6624534,0.20211294,-0.5267113,0.21295983,-0.13678962,0.048687864,0.05019001,-0.010589927,-0.10593325,-0.43041795,-0.4406015,-0.75585395,-0.10223538,0.9157557,0.29740798,1.0515728,0.022659063,-0.3045135,0.0063556284,-0.064425975,-0.038522802,0.0545923,-0.092248246,-0.09820986,-0.36494943,-0.17419364,0.10351778,-0.24447903,0.14655706,0.10135713,0.116641015,-0.17806962,-0.13350207,-0.033408463
img66_isl5293,6.5193114,-2.694656,-3.5640755,0.17526412,0.46505946,-2.3962433,0.02115278,-1.5189843,1.2466571,-1.0744418,0.05100607,0.4315648,0.9404859,-1.1358407,0.53778076,-1.0518304,0.5934317,0.48898137,1.266375,-1.1706576,-1.483954,0.23610488,0.64131075,1.1538614,0.08218181,0.296075,-0.2293467,-0.17097774,-0.09250946,-0.10140473,-0.6256541,0.1456284,-0.7049606,-0.68365604,-0.929325,0.35817665,0.0414737,0.33126092,-0.04331334,0.14596984,0.32871744,0.019316435,0.34752735,0.12843888,0.05433902,-0.12977749,0.57805705,0.011075169,0.046884,0.52241087,-0.30647296,-0.08137141,0.20145857,0.06853351,0.051529318,0.20415701
img66_isl5402,-2.054497,-6.79569,-2.485766,-1.104419,-1.1552464,1.3323041,3.5830898,0.35591584,-0.23065656,0.5168702,0.9867455,-0.7145129,-0.023718476,-0.8625906,0.00367013,-0.4807735,0.9280224,-0.4854898,-1.3202137,0.51853865,-0.18100935,-0.47918138,-0.22593142,-0.22798571,0.3122199,-0.7931861,0.388849,-0.4317764,0.11939604,-0.2341609,0.41774687,-0.18575563,0.66758054,0.32143027,-0.18191686,0.3023515,0.15290049,0.115988694,-0.64233595,0.53579634,0.1799708,-0.13695373,-0.06594067,-0.45408204,-0.3906213,0.25673044,-0.069153935,-0.29639176,0.0017754445,0.3435413,0.18435483,-0.086887926,-0.12129405,0.071303606,-0.06827171,0.0792758
img66_isl5696,-5.2395434,10.743386,3.2476497,-3.0252004,2.7273688,-3.1570678,2.270857,-1.0202224,3.7007294,0.03413868,-0.0030740574,-0.17471749,0.56171787,2.5192785,-0.7660507,-1.6702706,1.8947651,-0.9041776,-1.5662231,1.1884646,-0.08853226,-0.3096305,0.18954687,-1.4709162,-1.3763332,2.1262274,-0.32013744,-0.44622266,-1.808157,0.12612244,0.7324047,0.23054487,-0.16695216,-0.27291924,-0.7785481,-1.5438657,0.78483975,1.0287163,-0.035656348,-0.018775597,-0.07478085,0.2636121,0.73284245,0.1765886,-0.39989293,-0.3173607,-0.2551052,-0.28349155,-0.74660796,1.3258362,-0.82533956,0.82847035,-0.5094747,-0.24190462,0.6558182,0.98589474
img66_isl5861,4.1680226,-4.289411,-3.9746637,-0.7410575,1.2432806,-2.1499064,1.3861375,-1.0751791,0.51823664,-0.7411365,0.5990717,-0.8202332,1.1199992,-1.1720417,0.594365,-0.62432003,0.21305071,0.00045793504,0.9762249,-0.81556284,-0.10057778,0.2418507,0.8993497,0.6643333,-0.212354,-0.09445655,-0.42510432,0.27126002,0.22701979,0.54646534,-0.4112269,0.44432384,-0.18009621,-0.09494243,-0.114982486,-0.3026553,0.08070627,0.0705334,-0.2379463,0.117385216,0.10526365,-0.28822452,-0.027962767,0.112579,0.09160867,-0.27462077,0.017044753,-0.18905547,0.41191608,-0.0024057478,-0.49926114,0.48646024,-0.07163787,-0.089525595,-0.1278023,-0.21932802
img76_isl29,-4.592099,11.177707,-4.708425,0.45904875,0.35094804,0.44875258,-3.9756997,1.3402116,-0.838128,5.790469,1.0634052,0.0114091635,1.6068695,1.6383654,-1.472883,-0.7806239,-1.7595731,-1.8467324,-0.046455666,-0.118169576,0.53731686,-0.34154394,-0.27682298,-0.5464524,0.6454649,-0.7997328,-0.027254045,-0.92630213,0.9662612,0.7605461,-1.3966335,0.59672916,0.6908578,0.6881228,0.3517477,0.6293372,-0.29083088,-1.0068784,-0.17661193,0.07738,0.4054578,0.290021,-0.49961853,-0.30719823,1.0306165,0.04594253,-0.6562229,0.5725615,0.2852865,0.9614262,0.29929465,0.15553647,0.85423183,0.6310133,0.7926675,0.59141994
img76_isl97,7.3247056,3.3580275,5.0465016,-3.3396082,-4.2113132,5.318634,0.34993798,0.9203986,1.7245673,0.2184571,-0.62823117,-0.7172739,2.0603516,-3.0890527,2.1942647,-0.56111383,0.06429803,-0.4919033,0.5594575,-0.34476173,-0.38119397,0.7444483,0.08780804,-0.41229567,-0.5007805,0.63664186,0.36494547,-1.9134437,-0.62698203,0.84137213,0.22586235,0.3265803,-0.48134863,0.009628573,0.42627224,0.05040506,0.04317549,-0.15216962,0.5574954,0.38141394,0.022595644,-0.6449226,0.5767947,0.5502263,-0.61250186,-0.7821638,0.15251216,0.11765909,0.021129012,-0.45047957,0.6164037,-0.6366633,0.07148263,0.091109574,-0.6580398,0.06067419
img76_isl146,-5.549562,-2.9401517,3.4257483,3.0938141,-5.3737254,-2.5944302,-1.1942439,-0.82958555,1.2759734,-0.5348191,-2.7025547,1.1976765,-0.88657063,1.6083649,1.9810605,-1.519264,-1.5826882,0.67874753,-1.8851492,-1.5499692,1.2512432,-0.68206507,0.17196694,0.7888576,0.65975857,-0.35347334,-1.5687289,-0.8797512,-0.113983355,-0.24963546,-0.57381684,1.4385998,0.01630047,-0.5562948,-0.45925054,-0.50605506,0.32327747,-0.7972179,0.16730905,-0.05770293,-0.20024192,-0.18485701,0.0074779876,0.22338101,0.21180159,0.19596548,0.40860307,-0.11677049,-0.7156622,0.0603102,0.60528886,0.045408487,0.05215007,-0.13780245,0.48226437,-0.43247402
img76_isl300,-0.26476407,-1.2454896,-5.3767395,-0.522262,-0.31139746,-1.1320374,-2.4645982,1.043072,2.2474852,1.5925009,-0.037634462,0.7401973,-0.67441994,-0.9723061,-0.6143935,0.71673787,-2.0152235,-0.122126736,1.6058673,1.4912412,0.009173505,-0.6732687,0.5957167,0.01228264,0.24207091,-0.51825446,-0.3651846,0.27192134,0.040779896,0.15819806,0.006548345,-0.9006278,0.07387784,1.2606679,0.28981042,-0.17110787,-0.41766062,-0.14024535,0.10623729,-0.27779567,-0.20954491,-0.60410243,0.039355643,0.04646053,-0.26350212,-0.16296819,0.5770694,0.2110044,-0.33441794,0.2645036,0.26074892,-0.018404514,0.06610161,-0.24184367,-0.23212047,-0.82960385
img76_isl306,16.310738,-0.8583236,0.92212224,4.216302,2.9371188,-2.662921,1.1670147,-0.25942028,0.44767535,0.27276665,0.9426334,-0.41483176,0.7330178,1.4981438,-0.49198794,-0.023203284,0.785306,-0.08437287,0.18367893,-1.0918585,-0.08555074,0.292232,0.0106254965,1.9942019,-0.10962111,0.07812601,-0.5041035,-0.6284116,0.1634225,-0.23138797,-0.5147964,0.54724324,0.182185,0.30348146,0.35518953,0.60070413,0.36793995,0.60686564,-0.22103526,0.455957,0.36569452,0.5976069,0.390103,-0.8671234,-0.25112253,-0.136451,-0.32807928,0.33117315,0.46704352,0.15782061,-0.37206972,-0.023826405,-0.30898228,-0.113190345,-0.06134516,0.11393863
img76_isl403,-3.393444,-0.9349339,-5.0958686,1.7696588,1.1504767,2.3144898,2.0549212,1.3345405,1.5640725,-0.5442084,-0.4441021,0.97443616,-0.2462948,-0.75285053,-1.395686,0.22446777,-1.5814925,0.24996683,0.6989037,0.41677886,-0.86176544,-0.13146475,-0.43122894,0.10992524,-0.6844049,-0.13054296,-0.33568168,-0.56550074,-0.0430402,-0.70868653,0.9779452,-0.63745344,-0.37476218,-0.52331537,-0.7953054,0.38216928,0.3253988,-0.2536636,-0.3063203,-0.9178857,-0.10454002,0.2201969,0.050521426,-0.26225376,-0.41172904,0.11763688,0.24097145,0.48371693,0.2379529,-0.68695825,-0.17243102,0.5298568,0.08138645,0.035775214,0.1465872,-0.18607154
img76_isl494,3.0802054,6.715185,5.209872,-5.0151834,-6.860475,5.9757495,3.2685697,-1.999275,5.2612863,0.17105585,6.759769,1.2262439,-0.6747672,-1.0320084,4.742137,3.1890776,-2.5897193,1.5936548,1.3106431,-2.9191828,2.7091246,-0.47997528,-0.5974765,0.9131509,0.52068436,1.6894181,1.2015066,0.84847283,-0.20899984,-1.5178154,-0.76837873,-0.6125247,-1.9262431,0.22619368,0.9353795,0.51042044,-1.1524303,-0.072275706,-0.7944738,-0.024628006,-1.2100526,-0.7959623,0.87807536,-2.569957,0.93550867,1.1882439,0.6715531,-0.48457626,0.895466,0.039819777,0.44007033,1.0777247,0.19321609,0.030267298,0.6722504,0.034944013
img76_isl548,-5.800159,-4.5184493,7.5429153,-0.07519984,3.5981958,0.3353912,-2.8648891,-2.5033967,0.16071141,-1.8144753,1.287397,-2.6709862,-0.58622175,0.2405336,-0.9714968,0.23553069,-0.4209656,0.71568716,1.3163432,0.48113245,-0.42416158,1.3190652,-1.2213002,-0.83992326,0.8343674,0.025370538,0.5490678,-0.83196765,0.42101166,1.1354954,-0.14488077,0.37257648,-0.22033958,0.25127727,-0.5113534,-0.32735595,0.41262,-0.04756234,0.4889624,-0.44501346,0.4381829,0.48469704,0.357617,-1.0972015,0.91258806,0.43855783,0.31958836,0.37739614,-0.09622952,0.7756197,0.12903889,0.6358849,0.18100286,0.30593246,-0.16547926,-0.5169962
img76_isl553,-1.1809654,3.7694297,-2.6420703,-4.6934013,3.8863533,1.8961773,-2.1341074,-0.0077005625,-0.7405332,2.5817213,-0.84632736,0.9620942,-0.019710839,0.6241603,-0.5119519,0.53588605,-1.755638,-0.9711023,-0.61095273,0.89624685,0.6262775,-1.2955697,-0.028821811,0.6614471,1.4283047,-0.28910068,-0.41892296,0.590972,-0.6601984,-0.2104854,0.26758912,0.102134466,0.45763892,-0.7703269,0.064860076,0.732394,0.3085646,-0.69284,1.0669079,0.36957514,0.6060856,0.35441434,0.011239454,-0.43192935,0.42721814,-0.44915378,-0.9699412,0.40437472,0.004789998,0.3423595,0.43338153,0.026515216,0.1247192,0.037535593,0.259444,-0.4456464
img76_isl581,-7.3717866,-8.175688,7.5947604,5.904977,-0.6179841,2.1981542,-1.88905,-5.719269,-2.0989845,2.1655922,0.20000261,1.7158664,0.65224594,0.78445286,-0.1052565,-0.42010838,-0.21320665,-1.3927033,1.1233978,0.24361521,-0.17813358,-0.6412408,1.9374723,-0.08276442,-0.5153735,0.69974506,0.15958366,0.16930528,-0.47357726,-0.609947,0.5764915,0.37678528,0.23459274,-0.29595116,-0.110179454,-0.24359712,-0.5477088,0.07321664,0.17826372,0.042769797,-0.651616,-0.023624897,-0.035718888,-0.03901237,0.17832029,0.24342203,-0.12322201,0.04324816,0.29222772,-0.4600634,-0.23157999,0.023999512,-0.31683537,0.093827635,0.04440549,0.2278025
img76_isl608,-6.237047,10.613307,0.3846519,-1.9615407,3.3820126,-1.5338333,0.91004777,2.3689003,-0.8436034,5.4158916,-0.042203777,0.99144924,2.1999109,-0.39426762,-0.24731237,-1.4577254,-0.23480833,-1.2336333,-0.6526923,-1.3140221,0.4071631,-0.08601025,0.033603415,-0.7199396,1.3395329,0.28326327,-0.7858414,0.02837132,0.601753,-0.7912957,-0.22210135,-0.14338355,-0.08414465,-0.6108291,-0.16166791,-0.7840961,-0.7432982,0.7747321,-0.33300495,0.27439404,0.30424136,0.18974727,0.103197366,-0.031972345,0.48732942,-0.48016834,0.24276668,0.17610985,0.11009754,0.7010085,-0.41074857,0.074231386,-0.60037726,-0.26135093,-0.13531515,-0.18525863
img76_isl661,-4.7372026,-5.167553,-2.112151,5.2764378,-2.9947016,1.6549982,0.6881596,1.2448602,1.9637581,1.7452865,-0.21336553,1.4803923,-0.96477956,0.15510298,0.044058792,1.6476387,-0.86154735,-0.07940356,-1.7201434,1.4998903,-2.3455334,-0.39591488,-0.3044154,0.41124973,-0.28538615,0.6932012,0.20903519,0.38907522,-0.052663133,0.11983591,-0.042128444,0.40960866,0.10953379,-0.37826484,0.3398944,0.6754315,0.6441098,0.61886764,0.40595144,-0.20936027,-0.08609785,0.6737987,-0.3823609,-0.18572323,-0.59898746,-0.1826756,0.42144972,-0.3550515,0.4382832,0.02461949,-0.17143911,-0.17439136,0.0776,-0.04663211,-0.1599713,-0.048264697
img76_isl729,1.4862386,-5.830915,-4.3898964,-0.46836162,0.74778014,-1.3367813,2.7564197,-0.52736425,0.21852458,0.32286817,1.7075211,-1.2439339,0.2764569,-1.1865846,0.9202658,-0.056101233,-0.28858626,-0.21818936,-0.3261522,0.49818546,0.46516147,-0.6487652,0.53831446,-0.749298,-0.065611064,-0.3381042,0.07476324,-0.45412058,0.17599621,0.727149,0.52876186,0.25719285,0.73310715,0.37334418,-0.04403773,-0.3002764,-0.11030242,0.080608495,-0.20077746,0.4413122,-0.005976096,-0.2503582,-0.21384543,0.28838864,0.24591094,0.0960723,-0.26975703,0.03691314,0.14485402,0.038503624,0.12868834,0.058921367,0.038838148,-0.300413,-0.0049834847,-0.32655424
